sentence	label
	Rodent Baiting/Rat Complaint
	Garbage Cart Maintenance
	Abandoned Vehicle Complaint
	Abandoned Vehicle Complaint
	Tree Trim Request
	Clean Vacant Lot Request
	Clean Vacant Lot Request
	Rodent Baiting/Rat Complaint
Graffiti - Painted	Graffiti Removal Request
	Graffiti Removal Request
	Graffiti Removal Request
On south side of the VIC theatre. Brown painted doors.	Graffiti Removal Request
	Graffiti Removal Request
	Pothole in Street Complaint
	Graffiti Removal Request
	Graffiti Removal Request
Graffiti - Blasted	Graffiti Removal Request
	Street Light Out Complaint
	Graffiti Removal Request
	Graffiti Removal Request
Duplicate	Graffiti Removal Request
	Rodent Baiting/Rat Complaint
	Graffiti Removal Request
	Graffiti Removal Request
	Graffiti Removal Request
	Graffiti Removal Request
"Punk". This wraps around the corner from Sheffield onto Belmont. Not sure how far down Belmont this mass tagging goes	Graffiti Removal Request
Orange graffiti on unpainted brick	Graffiti Removal Request
	Pothole in Street Complaint
	Sanitation Code Violation
	Pothole in Street Complaint
Completed. Pothole Patched.	Pothole in Street Complaint
	Building Violation
Duplicate	Pothole in Street Complaint
	Pothole in Street Complaint
Completed	Sanitation Code Violation
Duplicate	Pothole in Street Complaint
Duplicate	Pothole in Street Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
	Abandoned Vehicle Complaint
	Abandoned Vehicle Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
	Street Light Out Complaint
	Pothole in Street Complaint
	Pavement Cave-In Survey
Placed 7 Day Sticker/AV	Abandoned Vehicle Complaint
Completed. Graffiti - Blasted.	Graffiti Removal Request
Gang tag on red line overpass column	Graffiti Removal Request
	Stray Animal Complaint
	Abandoned Vehicle Complaint
	Rodent Baiting/Rat Complaint
	Street Light Out Complaint
	Rodent Baiting/Rat Complaint
	Building Violation
Locked	Building Violation
	Rodent Baiting/Rat Complaint
	Rodent Baiting/Rat Complaint
	Rodent Baiting/Rat Complaint
	Street Light Out Complaint
	Rodent Baiting/Rat Complaint
	Street Light Out Complaint
	Graffiti Removal Request
	Abandoned Vehicle Complaint
	Building Violation
	Abandoned Vehicle Complaint
	Graffiti Removal Request
	Graffiti Removal Request
Duplicate	Graffiti Removal Request
	Street Light Out Complaint
	Graffiti Removal Request
	Graffiti Removal Request
	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
	Graffiti Removal Request
	Restaurant Complaint
	Graffiti Removal Request
	Graffiti Removal Request
	Sewer Cleaning Inspection Request
	Graffiti Removal Request
	Pothole in Street Complaint
	Restaurant Complaint
	Pothole in Street Complaint
Duplicate - Graffiti - Painted	Graffiti Removal Request
	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
	Abandoned Vehicle Complaint
Graffiti - Painted	Graffiti Removal Request
Graffiti - Blasted	Graffiti Removal Request
	Abandoned Vehicle Complaint
	Graffiti Removal Request
	Lead Inspection Request
	Tree Debris Clean-Up Request
Gone on Arrival - Vehicle	Abandoned Vehicle Complaint
	Tree Removal Request
	Tree Debris Clean-Up Request
	Rodent Baiting/Rat Complaint
	Rodent Baiting/Rat Complaint
	Tree Removal Request
	Pothole in Street Complaint
Graffiti - Painted	Graffiti Removal Request
Duplicate	Street Light Out Complaint
	Pothole in Street Complaint
	Rodent Baiting/Rat Complaint
	Building Violation
Graffiti - Painted	Graffiti Removal Request
	Building Violation
	Building Violation
	Building Violation
	Building Violation
	Sanitation Code Violation
	Building Violation
	Building Violation
	Rodent Baiting/Rat Complaint
Graffiti - Blasted	Graffiti Removal Request
	Sanitation Code Violation
	Building Violation
	Pothole in Street Complaint
	Tree Debris Clean-Up Request
	Sanitation Code Violation
	Tree Debris Clean-Up Request
	Pothole in Street Complaint
	Graffiti Removal Request
	Tree Debris Clean-Up Request
	Abandoned Vehicle Complaint
Duplicate	Building Violation
No Cause	Building Violation
Locked	Building Violation
Duplicate	Building Violation
Locked	Building Violation
	Buildings - Boiler Violation
	Sanitation Code Violation
	Building Violation
Locked	Building Violation
Placed 7 Day Sticker/AV	Abandoned Vehicle Complaint
	Rodent Baiting/Rat Complaint
Locked	Building Violation
Locked	Building Violation
	Graffiti Removal Request
	Graffiti Removal Request
	Graffiti Removal Request
	Building Violation
	Pothole in Street Complaint
	Street Light Out Complaint
	Garbage Cart Maintenance
	Rodent Baiting/Rat Complaint
	Tree Trim Request
	Restaurant Complaint
	Tree Trim Request
	Garbage Cart Maintenance
	Garbage Cart Maintenance
	Recycling Pick Up
	Dead Animal Pick-Up Request
	Sewer Cave-In Inspection Request
	Garbage Cart Maintenance
	Rodent Baiting/Rat Complaint
	Tree Removal Request
	Recycling Pick Up
	Stray Animal Complaint
	Street Light Out Complaint
CDOT Alley Light Out Transfer Outcome	Street Light Out Complaint
	Street Light Out Complaint
	Sanitation Code Violation
	Pothole in Street Complaint
	Consumer Fraud Complaint
	Sanitation Code Violation
Bus stop bench graffiti.	Graffiti Removal Request
	Sewer Cave-In Inspection Request
	Sanitation Code Violation
	Sanitation Code Violation
	Sanitation Code Violation
	Rodent Baiting/Rat Complaint
	Street Light Out Complaint
	Alley Light Out Complaint
	Street Light Out Complaint
	Rodent Baiting/Rat Complaint
	Rodent Baiting/Rat Complaint
	Rodent Baiting/Rat Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
	Pavement Cave-In Survey
	Pothole in Street Complaint
	Pothole in Street Complaint
	Pavement Cave-In Survey
	Pothole in Street Complaint
	Sewer Cave-In Inspection Request
	Street Light Out Complaint
	Dead Animal Pick-Up Request
	Pavement Cave-In Survey
	Abandoned Vehicle Complaint
Pothole Patched	Pothole in Street Complaint
	Street Light Pole Damage Complaint
	Pothole in Street Complaint
	Sewer Cave-In Inspection Request
	Pothole in Street Complaint
	Pothole in Street Complaint
	Street Light Out Complaint
	Street Light Out Complaint
	Street Light Out Complaint
	Pothole in Street Complaint
	Abandoned Vehicle Complaint
	Graffiti Removal Request
Graffiti - Blasted	Graffiti Removal Request
	Street Light Pole Damage Complaint
	Water Lead Test Kit Request
	Street Light Out Complaint
	Buildings - Electrical Violation
	Sign Repair Request - Stop Sign
	Street Light Out Complaint
	Sign Repair Request - All Other Signs
	Buildings - Plumbing Violation
	Water Lead Test Kit Request
	Pothole in Street Complaint
Graffiti Removed	Graffiti Removal Request
	Pothole in Street Complaint
Duplicate	Street Light Out Complaint
	Restaurant Complaint
	Graffiti Removal Request
	Graffiti Removal Request
Relamped	Street Light Out Complaint
	Graffiti Removal Request
	Pothole in Street Complaint
	Pothole in Street Complaint
	Alley Light Out Complaint
	Alley Light Out Complaint
Duplicate	Pothole in Street Complaint
Duplicate	Street Light Out Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
Completed. Graffiti - Blasted.	Graffiti Removal Request
Graffiti - Blasted	Graffiti Removal Request
Graffiti - Blasted	Graffiti Removal Request
Graffiti - Blasted	Graffiti Removal Request
	Street Light Out Complaint
	Alley Light Out Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
	Graffiti Removal Request
	Abandoned Vehicle Complaint
	Graffiti Removal Request
	Graffiti Removal Request
Duplicate	Street Light Out Complaint
Duplicate	Street Light Out Complaint
	Graffiti Removal Request
	Sewer Cave-In Inspection Request
	Tree Debris Clean-Up Request
	Rodent Baiting/Rat Complaint
	Pothole in Street Complaint
Duplicate	Street Light Out Complaint
	Street Cut Complaints
	Graffiti Removal Request
	Pothole in Street Complaint
	Graffiti Removal Request
	Yard Waste Pick-Up Request
	Tree Removal Request
	Street Cleaning Request
	Street Cleaning Request
	Restaurant Complaint
	Restaurant Complaint
	Street Light Out Complaint
Placed 7 Day Sticker/AV	Abandoned Vehicle Complaint
	Rodent Baiting/Rat Complaint
	Restaurant Complaint
	Pothole in Street Complaint
	Street Light Out Complaint
Duplicate	Street Light Out Complaint
Duplicate	Pothole in Street Complaint
	Pothole in Street Complaint
	Restaurant Complaint
	Sewer Cave-In Inspection Request
	Low Water Pressure Complaint
Pothole Patched	Pothole in Street Complaint
Pothole Patched	Pothole in Street Complaint
Pothole Patched	Pothole in Street Complaint
	Street Light Out Complaint
	Rodent Baiting/Rat Complaint
	Rodent Baiting/Rat Complaint
	Building Violation
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
	Street Light Out Complaint
	Rodent Baiting/Rat Complaint
	Sanitation Code Violation
	Sanitation Code Violation
Locked	Building Violation
	Yard Waste Pick-Up Request
	Graffiti Removal Request
Duplicate	Pothole in Street Complaint
	Rodent Baiting/Rat Complaint
	Rodent Baiting/Rat Complaint
Graffiti - Painted	Graffiti Removal Request
	Dead Animal Pick-Up Request
There has been a DEAD BIRD for well over a year stuck inside the cable box at 1940 N Lincoln. We have filed complaints to the city and they did not follow up.	Rodent Baiting/Rat Complaint
	Rodent Baiting/Rat Complaint
	Graffiti Removal Request
	Graffiti Removal Request
Duplicate	Pothole in Street Complaint
Locked	Building Violation
	Rodent Baiting/Rat Complaint
	Sanitation Code Violation
Locked	Building Violation
	Abandoned Vehicle Complaint
	Building Violation
Locked	Building Violation
	Abandoned Vehicle Complaint
	Sewer Cleaning Inspection Request
	Alley Light Out Complaint
	Rodent Baiting/Rat Complaint
	Graffiti Removal Request
	Tree Debris Clean-Up Request
	Buildings - Plumbing Violation
	Buildings - Plumbing Violation
	Water Lead Test Kit Request
	Alley Light Out Complaint
	Alley Light Out Complaint
	Abandoned Vehicle Complaint
	Blue Recycling Cart
	Garbage Cart Maintenance
	Garbage Cart Maintenance
	Building Violation
Duplicate	Street Light Out Complaint
	Street Light Out Complaint
	Pothole in Street Complaint
	Sanitation Code Violation
	Cab Feedback
	Tree Debris Clean-Up Request
	Tree Debris Clean-Up Request
	Garbage Cart Maintenance
	Blue Recycling Cart
Locked	Building Violation
	Abandoned Vehicle Complaint
	Pothole in Street Complaint
	Street Light Out Complaint
	Pothole in Street Complaint
Locked	Building Violation
Duplicate	Building Violation
	Building Violation
	Abandoned Vehicle Complaint
	Building Violation
	Building Violation
Illegal dump	Trash/Litter Pick Up
dumped carpets	Trash/Litter Pick Up
	Abandoned Vehicle - Public Property
it appears that transients are living inside the motor home. it has not moved more than a month.	Abandoned Vehicle - Public Property
vandalism- someone broke off two  lock loops of SDGE breaker box and a cage  to protect it from on going vandalism at this location.	Parks
I am submitting this report for the second time.	Streets
Illegally dumped boat, mattresses, and sink.	Trash/Litter Pick Up
Lic: CA 7PRS318     make and model: Honda CR-V   Color: dark green. Owner of the vehicle told security that vehicle is inoperable two days ago. The owner has left the vehicle overnight on Saturday, nov. 18 and Sunday, nov 19. The vehicle is still on site in the morning of Monday, nov. 20 th.	Abandoned Vehicle - Public Property
Accumulated dirt and debris in the storm drain. rainwater cannot drain and causing  overflow which resulting erosion in the parking lot.	Storm Drain
dump HHW	Streets
two open manholes.	Sewer
east side of mace street outside of OVRP staging area. green honda civic. homeless are taking items from vehicle and making a mess.	Abandoned Vehicle - Public Property
	Trash/Litter Pick Up
one sofa. ongoing illegal dump location.	Trash/Litter Pick Up
Large couch	Trash/Litter Pick Up
shopping cart	Sidewalk
The operator of this vehicle has been warned several times by the security officers not to park in the park parking lot after 5 pm. The operator of the vehicle refuses to move the car and leave it over night. this vehicle is most likely operated by one of homeless people illegally lodging in the vicinity.	Homeless Community Issues
Homeless encampment	Homeless Community Issues
continuous vandalism at Mace st parking lot of Otay Valley Regional Park. unauthorized entry to the parking lot by cutting locks. Ranger replaced lock. needs CVPD patrols to deter illegal activity in the area.	Parks
	Recycling Pick Up
	Missed Garbage Pick-Up Complaint
	Street Light On During Day Complaint
	Garbage Cart Maintenance
	Street Light Out Complaint
	Street Light Out Complaint
	Graffiti Removal Request
	Rodent Baiting/Rat Complaint
	Rodent Baiting/Rat Complaint
	Abandoned Vehicle Complaint
	Abandoned Vehicle Complaint
	Operating Without Business License Complaint
	Restaurant Complaint
	Water Lead Test Kit Request
	Alley Pothole Complaint
	Street Light Out Complaint
	Street Light Out Complaint
	Rodent Baiting/Rat Complaint
	Operating Without Business License Complaint
	Street Light Out Complaint
A year or so ago, the city came through and did some pipe work under the raod corners.  They finished up one day and put down what I'd assumed was a temporary patch over the hole.  But that same cheap fill is still there, anx at this point it's crumbled into dirt.  I've a two year old.  This is NOT helpful.  Please send someone to finally fill the hole properly.  Thanks.	Pothole / Road Surface Issue
Abandon furniture	Other
We've got a brick alley between 5th and 6th streets N, running N-S.  It's got ruts literally a foot deep all along it.  The rits are so deep that I can't get my car across them amd into our driveway without scraping the bottom of the car up.  It also doesn't drain, so all rainy season, there are foot-deep puddles the while length of the street.  Trying to get into a car with a baby in your hand in ankle deep water has gotten old.  Please, can you send someone to resurface/level this alley?	Alley Blading/Smoothing
a street light at this corner is heavily blocking by low tree branches that make the streetlight almost pointless. It is very difficult to see while walking on the sidewalks due to the darkness. There are many other locations in this neighborhood that have street lights  blocked by trees.  some are on 7th St between 6th Ave N and Earl Ave N.	P&R Tree Trim Streetlight
Handyman at 601 Grove St. N dumping large piles of brush in alley next to 617 Grove St N (same owner of both properties). Alleyside property of 617 Grove St. N is overgrown and lots of trash on the ground as well.	Sanitation Department
electric recepticle exposed. waterproof housing/lockbox fell off at electrical panel	P&R Maintenance
I have reported this MANY times and the lights are still on during the day.  It was explained that there is a sensor that turns them on and offer, and that maybe the trees are blocking the light causing them to be on during the day, etc. etc. etc.  What that person seems to not understand is that IF they lights are on during a sunny day, SOMETHING is wrong.  The senor can't be working properly or it is being interfered with and it should be corrected.  Why on earth is someone saying there is no problem over and over again?  

Once again.  As simple as possible:  If the lights are on during a bright, sunny day, SOMETHING IS NOT WORKING CORRECTLY!  

If the city just does not care and is not going to fix this, than just say that instead of saying it is working properly.	City Park Maintenance
Looks like a truck turn the corner to sharply and messed up  three out of the four sewer covers at this intersection.  this is really the best option?	Sidewalk/Curb Repair
Please assist. We have a homeless person sleeping right by bike racks in park across from stores. And another that has been living in the park by Banyan Tree.  The one by the bike rack is the one that I am worried about. Please see if shelter group or police can assist.  One of the homeless guys has been living in tree. They need help.  Thank you	Other
Lights have been out at Millennial Youth Playground	Other
Lights have been out at Millennial Youth Playground	Other
Lights have been out at Millennial Youth Playground	Other
Bush at the corner of 6th Avenue north and 6th street north is right on the corner.  It blocks drivers views and it also overhangs the sidewalk and it has thorns so it's hazardous to walk by as well. Probably should be removed or the very least cut down below car site view.  Property owner trimmed it recently because it was much worse, but it is still very bad.	Codes Compliance
Okay well you did a great job of cutting the trees in the park but the people left a big mess all over the sidewalk in front of the park. I know they had a leaf blower I don't know why this mass wasn't blown off the sidewalk.	City Park Maintenance
Pothole quickly growing where asphalt meets brick street. Has been growing steadily for 6 weeks	Pothole / Road Surface Issue
not sure what category this goes in. The sewer cover is a jar and the sidewalk is in terrible shape at this corner.	Other
The recent hurricane knocked over our neighbor's tree.  It's laying against the garage of another neighbor and over our house.   The problem is, it's also laying directly on top of a live power line, pushing it down toward my roof.  My two neighbors despise one another and flat out won't pay to take the tree down.  (We're willing to pay 1/3 the cost, but neither of the others is.)  The tree is a fire hazard as is.  How can I get at least the part touching the power lines removed, to keep my own house safe, without depending on either idiot neighbor?  Duke Energy claims trees touching power lines are not their business.   Is this really true?	Tree Trimming/Removal
Random debris and Christmas tree	Other
Uneven pavers in sidewalk on NW corner of 6th St N and 6th Ave N.  Tree also needs to be cut back or removed.  It over hangs sidewalk and has thorns.	Sidewalk/Curb Repair
On the southwest corner of the intersection, there's a drainage grate.  About a foot away from that, a hole has appeared with warm, moist air escaping from it, and the surrounding asphalt sagging.	Pavement
The crosswalk signal at the NE corner of the intersection (Patchen/Williston Rds) is not operating. When the crosswalk button is pushed, we hear 'wait'....but no amount of waiting is going to result in the ability to cross Williston or Patchen Rd.

The crosswalk signal is not working and everyone who uses this #1 bus stop is aware that it has not worked since the pole was struck by a vehicle. That's a very, very long time.

The only way to safely cross over to the NW corner (with a #12 bus stop and a working crosswalk signal) is to walk down Patchen Road to be a safe distance from vehicles turning off Williston Road and then cautiously crossing the street before backtracking to the intersection.

I'll feel more comfortable if this report remains 'open' until somebody has actually looked into it and a repair has been scheduled/made. This is a long overdue issue that many bus ridesr/pedestrians at this intersection are talking about.	Signals
	Abandoned/Junk Vehicle
Water coming out of pipe near water meter south of Fire Station 12 north of Gridley MS.	Other
Cars parking on sidewalk	Parking Enforcement
Outdoor music without permits	Zoning
Not much has changed from last years complaint. These two houses continue to be the neighborhood party spot! Noise. Garbage. People parking/double parking all over. People playing in the street. Children not being watched. Etc.	Noise Complaints
Constantly having parties! Noise, Trash, Parking issues... Shopping carts, garbage overflowing, indoor furniture outside on lawn, parking/double parking all over, people playing in the street, etc.	Noise Complaints
between 27 and 29, there is a huge pile of snow blocking the entire length of sidewalk - pedestrians have to go into street	Snow and Ice Removal
Piles and piles of trash in alleyway on right side of Corner Store Deli.
(see behind fence)	Illegal Trash
Since the N. Manning Blvd. fires of 2017, the vacant lots are not monitored by the owners. In addition to the garbage and the overgrown weeds, unsupervised children are vandalizing the neighboring houses by throwing rocks and breaking windows, littering, trespassing, lighting fireworks and being loud and belligerent. The absentee landowners need to fence in and/or monitor their land.	Vacant Lots
A deep pole at the middle of street by the traffic light, corner of North Manning Boulevard and Clinton Avenue.	Pothole
SIDEWALK ON N.MANNING BLVD IS STILL BLOCKED WITH SNOW . THIS IS OVER 10 DAYS OLD. I REPORTED THIS THAT LONG AGO AND NO ACTION WAS TAKEN AS OF TODAY. . .	Snow and Ice Removal
Parking in the sidewalks	Parking Enforcement
Loud music	Zoning
Trash left on side of property and tenant has moved out	Property Maintenance (Overgrowth/Grass & Weed Mowing)
There is trash scattered in front of and on both side of premisis.	Illegal Trash
Trash in front of premisis	Illegal Trash
Scattered trash in front of premisis	Illegal Trash
Trash is all along the outside of the perimeter chain link fence on the right side of the property (Colby Street side).  Thank you for your help in getting this area cleaned.	Property Maintenance (Overgrowth/Grass & Weed Mowing)
A large television set is laying outside a sidewalk fence on the right side of the property.  (Near corner of Livingston and Colby)  Thank you for your help with this matter.	Property Maintenance (Overgrowth/Grass & Weed Mowing)
Overgrowth in yard.  Overgrowth all along fencing.  Open bags of garbage and trash on Colby Street side of property.  Thanks for your help.	Property Maintenance (Overgrowth/Grass & Weed Mowing)
On side of property (along Colby Avenue)  there are boxes of trash and garbage on sidewalk.	Property Maintenance (Overgrowth/Grass & Weed Mowing)
There is trash all along the perimeter fencing.  The fencing goes along Livingston and around Colby St.  Thank you for your help in this matter.	Property Maintenance (Overgrowth/Grass & Weed Mowing)
There is a piece of pipe laying by the curb headed east on crane	Other
Northbound lane of SW MacVicar on the North side of intersection with SW 17th, pavement kind of buckled, maybe broken, pothole forming? Rough as you come down off the small rise of 17th Street.	Pothole
entire alley looks like this the entire 300 block west alley trash trucks just make it even worse would like to see it paved like most alleys in the potwin kenwood Auburndale area	Alley
Overgrown trees and potholes making it almost impassible.	Alley
Abandoned car.  Blue Ford parked on the west side of the street in the middle of the block.  Faces south.  In the middle of the block.   Broken left side mirror.  Been there for at least 2-3 months without moving.	Police General Issue
Bags are on the side of  the street . The entire 18th street has trash along it. needs picked up.	Property Maintenance & Code Violations
Southbound/center lane of MacVicar, just south of intersection with 18th, several chunks of pavement missing. Also further south before 19th are other areas that could use patching.	Pothole
multiple large potholes as one heads East on 17th St. between Randolph and MacVicar	Pothole
	Abandoned Vehicle
the pedestrian light at Ellis and ashby for Malcolm X students, is not working again.	Traffic Signal
The signs telling drivers to stop for pedestrians are gone.	Street Sign
the pedestrian traffic lights are not working at Ellis and king near Malcolm x elementary	Traffic Signal
Pillows and other abandoned items on sidewalk for over a month. On Ashby between Harper and MLK.	Illegal Dumping
	Illegal Dumping
Three chairs, can of paint, bundles of tree branches.   A few feet away , on the grassy strip, is a discarded car bumper!	Illegal Dumping
	Illegal Dumping
Pile of old rugs and furniture. It’s been there for at least a week.	Illegal Dumping
Matttess dumped on top of fire hydrant.	Illegal Dumping
Matttess dumped on top of fire hydrant.	Illegal Dumping
	Illegal Dumping
	Illegal Dumping
	Illegal Dumping
	Illegal Dumping
Dangerous glass across footpath from dumped and broken halogen bulbs	Illegal Dumping
The construction signs have effectively blocked the sidewalk for anyone with a stroller or mobility device. This should be immediately corrected to prevent injury to pedestrians.	Other
Three clusters of bikes and bike parts, probably all from bike thieves, chained to tree cages.  These are here all the time and need to be addressed ongoingky	Illegal Dumping
Dumped clothes and bedding	Illegal Dumping
	Illegal Dumping
Dead Deer South bound mm 94.8 on side of road	Other
dead deer mm 100 - 100.1 right hand side	Debris/Rockfall
We were advised of a large box in the roadway on 89 NB between exits 16 (Colchester) and 17 (Milton), unknown mile marker, was advised it's right before the rest area	Debris/Rockfall
There is a dead deer on I 89 SB at Mile Marker 94/75	Other
	Illegal Dumping
A child could get locked inside	Street or Sidewalk Cleaning
	Street or Sidewalk Cleaning
	Garbage Containers
	Street or Sidewalk Cleaning
	Garbage Containers
	Street or Sidewalk Cleaning
	Street or Sidewalk Cleaning
	Street or Sidewalk Cleaning
	Street or Sidewalk Cleaning
	Street or Sidewalk Cleaning
	Street or Sidewalk Cleaning
	Street or Sidewalk Cleaning
	Street or Sidewalk Cleaning
	Street or Sidewalk Cleaning
	Street or Sidewalk Cleaning
Just south of 3868 Wedgefield Circle (just south of Hilton Dr), Decatur, the County dug up a pipe, filled in the hole and left the red dirt/mud with a very bad pothole. Just north of the same 3868 Wedgefield Circle address, another pipe was dug up a year ago and a metal plate was installed. A crew finally fixed that pothole last week, however, they dragged the big metal plate to the north of that hole and left it there. They could have put that plate over the pothole to the south and solved two problems with one expensive visit by several County trucks to Wedgefield Cir. It doesn't make sense. Cars are having to swerve at the pothole AND at the metal plate to keep from damaging their cars.	Other
The business of Quickshot Buckhead repeatedly displays ugly yellow non-permited signs with a man twirling them dangerously near heavy Buford Highway traffick, all the way from Lenox Road to the business itself.	Code Compliance Issue
Lack of curb and dip in road that causes flooding in front of entire driveway.	Other
Lack of curb and dip in road that causes flooding in front of entire driveway.	Other
This house was abandoned and now has a "coming soon" real estate sign in the front yard. The weeds, trees and grass have not been taken care of and it is an eye sore!	Other
Asphalt has been missing for quite some time and is dangerous. Cars swerve around into other lane to miss hole/ drop off bumps.	Pothole
Dirt Sediment and Debris along curb edges preventing water flow into clogged drains along Douglas Road Alpharetta Ga. 30005	Drainage Issue
Please fill with asphalt the area transitioning Douglas Rd to Highland Glen - Leeward Walk entrance. Water sits in this area and patching it now will be better than waiting for the hole to grow.
This area is starting to deteriorate rapidly now that the water has penetrated thru.	Pothole / Road Repair
Flooding and Sidewalk Hazzard due to crushed culvert.
Please repair.	Drainage Issue
Is there any way to repaint the road stripes and highlight the curb especially on the downhill side of Douglas heading toward the traffic circle. When driving down this at night the headlights from the oncoming uphill cars are in your face, so you look to the stripes or reflective paint ( which isn’t there) to make sure you stay in your lane or don’t hit this curb. It’s only a matter of time until we have a head on or wreck here. Very hard to see at night here and is a dangerous situation.  Any chance to get some reflective paint here?? Would try to take a pic but at night driving would be dangerous and probably wouldn’t come out good	Traffic Issue
Pothole on southbound Douglas Rd before Highland Glen. Many others on Douglas south of McGinnis Ferry.	Pothole / Road Repair
Southbound Douglas Rd before Highland Glen. This has been repaired numerous times but keeps opening back up.	Pothole / Road Repair
Pothole, southbound Douglas Rd just north of Highland Glen. Previously repaired, but opened up again.	Pothole / Road Repair
Pothole, fixed numerous time. Southbound Douglas road before Leeward Run. Note: It would help if your crews could go up and down Douglas Road from Jones Bridge to Old Milton. There are many potholes and issues here. Thanks.	Pothole / Road Repair
NORTH OF THE ROUD ABOUT ON DOUGLAS RD THERE IS A DEAD DEER ON WEST SIDE OF THE ROAD	Residential Garbage Collection
Please tell sanitation drivers to slow down and watch for children.  Especially at school bus times.	Traffic Issue
Tree down from storm in middle of Jones bridge road. Street lights out so hard to see. Very dangerous.	Tree Removal/Trimming Needed (On Public Property)
The speed limit sign that uses radar to flash the speed of passing cars is malfunctioning.	Traffic Issue
Northbound Douglas road, right side before Oak Tree Hollow. Large area with multi-pot holes	Pothole / Road Repair
The sidewalk had meter moved and never patched. Was a hole with grass in it and has created a tripping hazard. Also the curb is damaged and never repaired. See picture.	Sidewalk Issue
Roundabout curb was hit hard by a vehicle crash causing big chunks of concrete into the roadway. These chunks were placed on the shoulder, but only time before they are back in the middle of the roundabout again.	Pothole / Road Repair
Streetlight out near the roundabout at Douglas Road and Southlake Drive.  When traveling uphill, the light would be on your right as you approach the roundabout.	Street Light Outage
	Graffiti
	Residential Large Item Pick Up
	Residential Large Item Pick Up
Graffiti in alley between 700 blocks of Truman NE and Manzano NE	Graffiti
The 700 block of Adams St NE smells like sewer. It has for a long time.	Other
Car dealership at the corner of Adams and Lomas treat Adams St as a racetrack every morning and night. It's a danger to our children and pets. We have told them to slow down repeatedly but they continue to drive aggressively down our street.	Other
There is an abandoned car (parked on the wrong side of the road) in front of the house and the sidewalk and yard are overgrown with weeds.	Abandoned Vehicle
Garbage dumped in alley.	Other
	Residential Large Item Pick Up
Item located on N side of house, along Summer Avenue. Thank you!	Residential Large Item Pick Up
Large, dead tree at 837 Adams NE needs removal. (Tree is actually on Summer St side of the house.) The house has been empty for at least three years.	Other
	Residential Large Item Pickup
Wooden pallet	Residential Large Item Pick Up
Homeless people with hut, carts, trash  living in alley behind 908 Truman St NE.	Other
Poor dog has been left alone for two days and nights and it is very sad and scared.	Other
Twin bed mattress and box spring and part of frame	Residential Large Item Pick Up
Spray paint graffiti on the sidewalk near the southeast corner of the property at 5000 Marble Ave. NE	Graffiti
In the alley between the 800 block of Manzano St. NE and Truman St. NE, someone dumped trash, such as a banner, a wedding album, picture frames, and more.	Weed & Litter Complaint
	Residential Large Item Pick Up
	Residential Large Item Pick Up
	Sidewalk Repair
	Sidewalk Repair
	Sidewalk Repair
	Sidewalk Repair
	Sidewalk Repair
	Sidewalk Repair
	Sidewalk Repair
	Sidewalk Repair
	Sidewalk Repair
	Sidewalk Repair
yield to pedestrian sign upside down	Roadway Signs
	Sidewalk Repair
	Construction – Erosion Runoff (DOEE)
pothole	Roadway Repair
One large metal planter	Residential Bulk Collection
pothole and sidewalk	Sidewalk Repair
Pickup blocking entrance for 3rd time this week.	Parking Enforcement
	Bicycle Services
Severl large potholes have developed along tgis approx 60 foot long patch from previous utility work.
Immediate patch of deep holes requested ASAP.
Full repair of cracked and damaged roadway should be scheduled at earliest convenience.	Pothole
	Parking Enforcement
Sidewalk is cracked, sunken, and buckled in multiple places all along the sidewalk in front of 124 Haverford Street	Sidewalk Repair
The charging station is out of order again!	General Issues
The charging station is out of order on one side again after just being fixed a week ago.  Is there any way to change the setting so that it could still charge without fully rewinding.  The issue is that the autocoil function is poorly designed and gets stuck which puts the station into fault mode  rather than just leaving the cord uncoiled and ready to charge.  It is broken more often than working.	General Issues
