sentence	label
(617)840-7059	Tree Trimming
There are many large holes in the street.  Some small holes have been repaired , but there are many large potholes.  The road needs major work.	Potholes
Resident reports that roots from city tree are causing the sidewalk in front of this property to buckle. Please inspect.	Tree Trimming
After a tree fell across the road on Friday, 10/12, all power & utility lines were knocked down. The utility pole was replaced by UI. The street light & the arm that held it on that pole were destroyed and need to be replaced.	Street Lamp
The last 3 weeks plastic bags were left in front of property for trash pick up and was not picked up. This resident would like a Supervisor to call.	Trash & Recycling
Request tree be trimmed as safety issue	Trimming - Priority 3
The grass on this property has not been cut in weeks.  This is ridiculous!	Private Property Issue
Grass is high and has not been cut in a very long time.	Private Property Issue
limbs hanging in front of house	Ash Tree
coming from the MLK apts from 1pm til 9pm almost every day, could be heard for "blocks". some people do SLEEP during the day who may work overnight. Its incredible that even the neighbors allow such noise. This isnt a way to get people to move into the new Dutch Point area. This is a public nuisance that needs attention asap.	Trash/Litter
Trash/litter on soccer field on the Wawarme Street side. And trash barrel overflow	Parks
the new townhomes in the Dutch Point area has 2 undeveloped areas which has caused overgrown grass that has turned into weeds/mini forest. this is causing people to dump trash near them and on them if they can get whatever it is over the fences. kids are playing in these closed areas. Also skunks. moles, groundhogs are making these eyesores home. when they are hungry they (skunks) decide to come on the property of of the occupied townhomes and tear up the lawn in the front and backyards. as taxpayer of the city we need a better view when looking out of our doors and windows. Also we shouldnt be scared to walk out onto our patios at night due to fear of fighting with a rabid skunk.
clean up these new landfills please	Trash/Litter
60 feet north of Osten & Ayala. Pole has been missing for months	Street Light Out
Entire wall at eat entrance to colt park pool is filled with graffit	Graffiti
follow up to Case#56933... cans were never delivered to the new Dutch Point Townhomes.	Trash/Litter
Broken fence and litter	Parks
The lights are out down Osten Blvd. it is pitch dark and a safety hazard. If I had light I could read the pole #.	Street Light Out
same old issue that hasnt been resolved but you guys keep saying it has been. Even the NEWLY built units got bins 50-68 Osten Blvd has their and they just moved in a month ago and we've been here for 14 Months. Give Evelyn a call, she's the director of this area and maybe you guys can get on the same page (860) 953-3882 office at 137 Wyllys Street	Trash/Litter
Graffitti on entrance gate to public pool near Stonington Street side	Parks
Trash/litter on soccer field on the Wawarme Street side. And trash barrel overflow	Parks
Trash/litter on soccer field on the Wawarme Street side. And trash barrel overflow	Parks
This over-grown vacant lot is collecting discarded furniture.  At this time, there is a sofa and a chair wedged between the barriers and partially obscured by the over-grown weeds.	Trash/Litter
Trash/litter on soccer field on the Wawarme Street side. And trash barrel overflow	Parks
Stop sign down on corner of Osten Blvd	Street signs
We need to put in shrubbery that is a deterrent. On DPW building	Graffiti
trash cans emptied and left "laying" on the ground. some trash wasnt dumped due to the "jaws of life"  garbage truck couldn't grab the cans. one this street they normally had a few guys load the trash cans onto the truck for dumping. tuesday (normally monday but due to the holiday) was the 1st time the "jaws of life" truck was used. Osten Blvd is a new street with rows of new townhomes with "tax paying" owners. We need better service, this wouldnt be done in WestHart, Avon or Simsbury. Slow down, get out of the truck and properply handle  city residents trash/cans.	Trash/Litter
1 chair on the side walk	Trash/Litter
There is an outing located on Kenny Drive. Pole #8991	Street Lamp
2 large deep potholes on kenny drive towards foxon blvd	Potholes
Last week on Thursday when the recycling folks came they damage the lid on recycling bin. It is ripped and I could not put it back together, I called left a message in a voice mail that same day wth all the information and my number and no one contact me. I figured today they would fix it and again came and no one fixed. They dumped the recycling and took the lid and threw it in the bin. I am a person who washes my bins and tries to take care of them. I would appreciate a new bin or someone to fix it. I do not appreciate looking at a broken lid that is thrown all over the place.	Bins for Trash & Recycling
I've been asking for trimming for three years now.  Very dangerous.	Tree Trimming
4ft long and 18 inches deep pot hole has been reported numerous times through SCF	Potholes
Resident reports that trash was not picked up.	Trash & Recycling
If this Hydrant is cleared, could you please change the issue status to closed with a comment?
If it needs to be cleared, would you post a comment letting us know?

Bonus Points:
If you add a photo with your comment, this will help us quite a bit.
If the hydrant is not cleared we encourage you to clear it out if you are able, or ask a neighbor for help.	Other - city responsibility
Resident reports a pothole in front of this location.	Potholes
This light is on and off although mostly off.	Street Lamp
Toter is damaged at this address. Please fix or replace.	Bins for Trash & Recycling
Long shallow hole	Potholes
	Stumps
	Stumps
	Removal - Priority 1
Pothole in front of the driveway at this address.	Potholes
Resident reports a tire being dumped in front of this location	Illegal Dumping
Resident reports recycling not being collected at this location.	Trash & Recycling
Recycling not picked up from residence.	Trash & Recycling
Resident reports a large pothole in front of this location. Please send someone to patch it as soon as possible.	Potholes
Resident reports that storm drain cover is damaged and asphalt surrounding it is caving in. Please inspect.	Public Space, Streets and Drains
The newly installed LED street lamps are an improvement for street-level security along Chapel. When installed only a few feet from a second-story window, however, the lamps flood residences with ghastly white light. Please install shields or make other adjustments to direct the light where it is needed, i.e., on the street and not in homes.	Street Lamp
dumpster in t travel lane	Other - city responsibility
12' pedestrian light pole out	Street Lamp
Day 6 of pike garbage. New cans added and the sidewalk gets narrower and narrower.  Help	Public Space, Streets and Drains
Unsafe scaffolding on chapel. No protection for pedestrians	Public Space, Streets and Drains
Classic style street lamp directly outside of Foot Locker store on Chapel St is not illuminated at night.	Street Lamp
Noise complaint regarding Temple Street. Outdoor speakers and excessively loud music past midnight exceeding the decibel limits per city ordinance. There seems to be speakers setup outdoors that unreasonably interferes with residents quality of life.	Private Property Issue
Removal. 1 Dead 1 dying trees.	Tree Trimming
Temporary Bus Stop Relocation in downtown New Haven due to utility work November 9 to 20 - Starting Monday, November 9, through Friday, November 20, the Eastbound bus stop on Chapel Street near Orange Street (in front of Footlocker) in downtown New Haven will be relocated to Chapel Street in front of Starbucks. This temporary change is needed while United Illuminating works at 821-825 Chapel Street.

For the duration of the utility project, temporary concrete barriers will be placed closing the bus stop area, resulting in travel lanes only. Buses will not be allowed to board or alight passengers in this area.

- See more at: http://www.cttransit.com/BusServiceUpdates/Display.asp?PressID={488F0559-4EE8-4AD0-A00E-C732A59CE75B}#sthash.tTKzwbx8.dpuf	General Bus Request/Incident
Pile the biggest pieces of sh*t in new have leave garbage on sidewalk again	Illegal Dumping
Resident reports that John's Refuse collects trash in this area before 5 AM. This has occurred several times, and the noise is disturbing. Please investigate and address.	Other
Sizable, deep chunk missing from center of sidewalk next to metal grating	Sidewalks and Curb damage
There is a ton of trash on the side of the road on chapel and orange. It looks and smells awful. This is a regular occurrence in downtown New Haven and it's disgraceful. I don't know who's trash it is, but there must be a better place for it to be picked up. Even having trash bins instead of just bags would help the situation.	Trash & Recycling
Shorter "old fashioned style" street light blinks on and off.	Street Lamp
The lack of finishing the plowing job from last week is a huge issue with downtown parking. With more snow coming Thursday this needs to be addressed.	Other - city responsibility
	Trimming - Priority 1
The ramp towards the 91 highway on airport rd is awful. There are atleast 10 different potholes and that WHOLE split off rd that leads into Brainard rd needs to be REDONE! They fixed the bridge road but stopped right where the bridge ends which is ridiculous. They should of just fixed the whole dam road all the way leading up to the highway.	Pedestrian Facility (Sidewalk condition, curb ramp, crosswalk markings)
Power lines down red house Woodward & Allen	Other
Getting rid of auto oil in sewer and leaving the empty canisters over the sewer. There for 3 weeks now. Also constant gloves and masks on property from this address. They need at least a warning at first they need to know they cannot do this.	Illegal Dumping
Nissan. Unregistered vehicle on the street. Blocking road. Emergency vehicles cannot access in the event of an emergency	Parking Violation/Abandoned Auto
There is an unregistered grey Honda parked on the street. Its has been there for at least 2 weeks. It must be towed asap.	Parking Violation/Abandoned Auto
Potholes still getting temporary fills and within weeks are large holes again. Causing damage to our cars. All of Prospect Ave and John street needs to be paved not temporarily filled. It it a waste of time and our tax dollars	Potholes
White chinese crested, very sweet. Lost on 10/12/14. Please call dave at 203-444-6231	Lost Dog
Kids in street playing basketball. Needs to be moved or removed	Policing Issue
Resident reports a deceased animal in front of this location. Please remove.	Public Space, Streets and Drains
There is a black SUV that constantly parks directly in front of my mailbox and where we keep our recycling & garbage bins. I had left a note asking not to park there. They still do it. There is not a no parking sign so I’m not sure if I can have the car towed or not but I think there should be a no parking sign. Address is actually 727 Woodward Ave but have to access from Prospect please get back to me with any recommendation. Thank you.	Parking Violation/Abandoned Auto
If this Hydrant is cleared, could you please change the issue status to closed with a comment?
If it needs to be cleared, would you post a comment letting us know?

Bonus Points:
If you add a photo with your comment, this will help us quite a bit.
If the hydrant is not cleared we encourage you to clear it out if you are able, or ask a neighbor for help.	Other - city responsibility
There is a basketball hoop on the street!!  It is causing a danger in the street and must be removed asap police take notice and remove!!!!	Public Space, Streets and Drains
	Stumps
Trimming. Extensive trimming needed (Inspected by Asplundh).	Tree Trimming
Street has not been plowed and small cars are not able to get up the street to Woodward ave. Please send plow!!	SNOW RELATED
The entire street prospect Ave  has deep dangerous potholes all along the entire street. 

Also... John st	Potholes
If this Hydrant is cleared, could you please change the issue status to closed with a comment?
If it needs to be cleared, would you post a comment letting us know?

Bonus Points:
If you add a photo with your comment, this will help us quite a bit.
If the hydrant is not cleared we encourage you to clear it out if you are able, or ask a neighbor for help.	Other - city responsibility
Resident reports that snow banks were piled up on the corner by passing snow plows. They've blocked access to the sidewalks, and pedestrians are unable to cross the street.	SNOW RELATED
Street Sign for Prospect Ave is faded and hard to see. 
Also, a no outlet or dead end sign needs to be put up. A lot of oversized vehicles go down the street unknowingly and then need to reverse back to exit which is dangerous.	Signs
	Trimming - Priority 1
Red Nissan ultima disabled in front of house w flat tire for over 2 weeks. Across from 351 Prospect Ave. cross streets Woodward/John	Parking Violation/Abandoned Auto
the whole stretch from the Police Station to Weston St needs to be repaved	Pothole
The pothole is huge and many people have complain.	Pothole
behind Restaurant depot...savit way..near railroad tracks	Trash/Litter
West side of Ella T. Grasso Boulevard, north of Stanley Street.	Street Lamp
No recycling pick up this week on Ellsworth Ave. between Edgewood and Maple	Trash & Recycling
Resident reports there are multiple potholes along Ellsworth Ave between Chapel St and Derby Ave. Please inspect.	Potholes
	Stumps
Resident called to complain there's numerous of huge hanging tree limbs that are too low and it's making other resident are forced to walk in the street. please take a look.	Tree Trimming
	Tree Debris
Friday, Dec 30, dirty water began leaking through the overhead lamp in my bathroom. The cause was easy to find: workers in the apartment above cracked the floor tiles in the bathroom, then washed up in a leaky sink. I shut off the supply to the faucets and left a sign not to use the sink. The Pike maintenance people did not call back; the office did not answer. 
Sunday, Dec 31:
The fire alarm has not been fixed yet; went off about 5 AM.
Later this morning - the hot water pressure is falling off; maintenance says someone is coming to fix it.	Private Property Issue
Please send police to Edgewood. This is out of control.	Other
Large pothole at Edgewood Avenue and Yale Avenue
intersection.	Potholes
Sidewalk is destroyed and makes the block look horrible! Can it be fixed asap!?	Sidewalks and Curb damage
Resident reports that yard waste is not collected.	Trash & Recycling
Several large potholes	Potholes
Resident reports an abandoned shopping cart at this location. Please remove it as soon as possible.	Public Space, Streets and Drains
ANOTHER car accident at the intersection of Whalley Ave and Ella Grasso BLVD. I have lived here for over 10 years and there is an average of 1 car accident a week and I see at least 1 -2 near misses a day. 

The complaints on SEECLICKFIX, as well as multiple complaints to the city are NUMEROUS and go back YEARS. 

How much longer until someone gets killed here, and the city gets sued for millions of taxpayer dollars? 

If this gets closed before the intersection is fixed and turn signals are installed I'm just going to keep re-opening it.	Traffic Signal / Pedestrian Signal
Recently the traffic light on corner of Ella Grasso Blvd and Whalley Avenue going into city of New Haven is almost 8 minute wait at light.  Please correct timing!	Traffic Signal / Pedestrian Signal
	Tree Trimming
Tree is half dead.	Trimming - Priority 3
Stop sign down at corner of Edgewood and Hobart.	Signs
	Tree Trimming
	Stumps
There is a burea dumped. Please remove.	Illegal Dumping
There is a pile of tires dumped. On the Hurlburt Street side. Please remove	Illegal Dumping
This pile has been on curb for a week or so , appears to have once been furtiture.	Illegal Dumping
There is clothes trash and garbage dumped. Please remove	Illegal Dumping
There is a mattress dumped. Please remove	Illegal Dumping
There is a pile of used baby materials. Please remove	Illegal Dumping
There is a broken baby item. Please remove	Illegal Dumping
Yard Waste bags were not collected on Hurlburt Street.	Trash & Recycling
Resident reports that leaf bags were not picked up.	Trash & Recycling
Resident reports that trash was not picked up on both sides of the block.	Trash & Recycling
This debris was just carried out and dumpted in the back of this house located at 28 Truman Street where several children live and play. You can regularly see raccoons and possum in this back yard area, that is clearly visible 2 houses over from King Place. THIS LANDLORD SHOULD BE CITED.	Private Property Issue
There is a broken tv and broken piece of wood. In front of the fence next door to this property. Please rdmove	Illegal Dumping
The trash for my aparment building was not picked-up today	Trash & Recycling
Resident reports that street wasn't plowed. Handicap space isn't cleared.	SNOW RELATED
Saw this tire with 'boot' still attached on the sidewalk, propped up on a signpost in front of 77 Frank Street.	Parking Violation/Abandoned Auto
Location: Between Howard and Colubus, in front of the post ofice on the oposite side of street. 
 HOLES: There are a couple of holes, but one inperticular is going to take a car out!!! it is deeper the a tires rubber and wider then a tire, the street is narrow so if there is oncoming trafic you can not avoid it!!!	Potholes
There is a tire dumped. Please remove	Illegal Dumping
Mattress	Illegal Dumping
Someone dumped a broken vacuum cleaner outside the public street trash can at the corner of Clover Place and Truman Street. Please address.	Illegal Dumping
Multiple street lights don't work at night along Springside Ave between Common Ground and next real curve on Springside Ave., before you start going uphill toward Blake.

I'll try to get some pole numbers next time I come through in the dark.	Street Lamp
TV on the side of the road	Illegal Dumping
Household trash. Love seat and other trash. Smaller items about two hundred feet earlier. Along odd side of springside ave about 1000 feet before common ground school	Illegal Dumping
Several deep holes in the section between Common Ground and the entrances to West Rock.  Especially hazardous because the only way to avoid them is to swerve into the oncoming traffic lane with limited visibility due to the curving road.	Potholes
I travel this area at night and the road is very dark because there are a few lights out. It is right before the school.	Street Lamp
	Trimming - Priority 2
Just past 138-140 Springside and the driveway into Mountainview Condo's in the open field area on the left used as a parking area by the condos.  At the edge of the wood someone has dumped a lot of cardboard boxes full of things paper bags which I think contain not only garbage but I think food.  It should be cleaned up quickly especially if it is food before more is dumped or the animals get into it. Dumping on this street is an ongoing problem.	Illegal Dumping
Most of Springside and Wintergreen is one giant series of potholes. There is, in fact, very little actual road left from Common Ground School to the West Rock Nature Center. This is probably the worst road surface in New Haven, and has been so for years.	Potholes
new items left on side of road......	Illegal Dumping
School Zone signage needed to calm and slow traffic. Congestion and street parking at pick-up and drop-off times is forcing traffic into oncoming lane.	Signs
Three more large piles of trash on Springside Ave.
Construction debris just south of Common Ground on the Common Ground side; clothing, bedding etc. a couple hundred yards south of that on the other side, and another pile of trash in bags further south  of that pile.	Illegal Dumping
People where dumping in the edge of the street now they are starting to dump on the ridges in West Rock on Springside avenue. Today while riding on Springside I saw slides and other big plastic items in one of the ridges. I am very tired of seeing the big items but I am not able to clean it up because I have to car. Can the city at least do a little bit of clean up along Springside and get rid of all the big garbage items. New Haven is great we where names The Bird Tree City along with Hartford and we might as well be names the city of illegal dumping or West Rock be named dump rock.I think that In the next 50 years the whole mountain will be full of garbage if we dont clean it up.	Illegal Dumping
There is a post-Irene wishbone shaped tree limb that looks pretty heavy hanging on some wires above the street.  I imagine it is causing stress to the wires.	Other
Presumably killed by a car.	Other
There is a large pile of construction debris just south of Common Ground on  Springside Ave. This recurring problem was reported last week, and all the trash was removed, but there is more again, already.	Illegal Dumping
Speed Limit, School Zone, Playground & Slow signs needed. There are too few if any of these & what there are of these are damaged &/or defaced. This issue ties directly into the traffic & speed issues we have yet to have addressed by the city. Although I will say that 311/SeeClickFix have done what they can.	Street signs
Request to fill very large pot holes on the corner of brown st and becket there is also large pot holes on becket street.	Sneckdown
It has been a long time since storm Alfred.  There are still many tree limbs that are sticking out into the road and blocking sidewalks.	Trees
From franklin to wethersfield ave on south street , At least 12 to 15 Potholes on that short length of road	Pothole
GRAFFITI ALL OVER THE STOP SIGNS ON BOTH SIDES OF THE STREET	Graffiti
ALL THE STOP SIGNS AND STREET SIGNS ARE COVERED WITH GRAFFITI	Graffiti
3 MATTRESS	Trash/Litter
1 T.V. ON THE CORNER OF THE STREET	Trash/Litter
Parking for the businesses on South St., between Becket & Campfield is causing increasingly dangerous traffic congestion.
This area is mere yards from a school & the playgrounds at Goodwin Park. That stretch of road is also a drop-off point for many school busses & is a walking area for students.
I'm not sure you can help directly but I don't know where else to address it. Maybe a traffic study can be done or it may be as simple as making the street a one way? Thanks.	General Bus Request/Incident
Misc. Garage thrown on sidewalk. Not baged or in contaainers.	Trash/Litter
mattress dumped by bathroom, in Windsor at Washington Park, not Hartford	Trash/Litter
This street light has been out for some time creating a safety issue for the residents of the neighborhood. The light pole is located near 72 oakland ter between Albany Ave and Homestead Ave.	Street Light Out
In Hartford CT on Albany Avenue there is way too many Aggressive Drivers and Speeding Vehicles Does not matter day or night they are NOT  STOP FOR PEOPLE CROSSING THE STREET ALSO ON GOING PROBLEM City of Hartford CT Need to consider something to be done about this 
They don't always stop for Red Light	Traffic Lights
The light is located right near Brighter Day Grocery Store	Street Light Out
This building was owned by someone different a few years ago and then he sold it.  the new owner does not clean the yard does not take out garbage, has rodents all over the place and as a result I the neighbor now have rodents.  I need someone to come out and check this property and see what is going on and make sure the landlord keeps up with the maintenance of the property and do what he needs to clean up this mess.	Trash/Litter
Garbage behind store and clothing bins. Rodent harborage	Trash/Litter
Dead tree branches on power line	Trees
Bedding left on sidewalk for over a month near the corner of Cabot St & Homestead Ave.	Pedestrian Facility (Sidewalk condition, curb ramp, crosswalk markings)
There is a long crack which has opened up and created a dangerous situation for any walkers to trip on.	Pothole
Pedestrians are not using the crosswalks and they are creating a dangerous situation with traffic along this road. People are constantly standing or walking in the road.	Traffic Lights
Need to get officers patrol area of walnut at night also Bedford Street And Garden St Lot of Speeding Vehicle that speeding  in these area along with Lot of Action	DPW Street Line Painting
On Albany Avenue Corner of Garden St Needs Traffic Cameras Way To many Speeding Vehicles in that area and Don't Stop for People crossing the street	Crosswalks
Need to find way Help Reduce the Speeding Vehicles in CT Reduce the amount of Car accident also remember Don't text and drive Not safe
Including on the Highway maybe having more Line for Crosswalk then maybe STOP FOR PEOPLE CROSSING THE STREET ALSO STOP FOR RED LIGHT See All the time in Hartford	Crosswalks
Need to get officers patrol area of walnut at night also Bedford Street And Garden St Lot of Speeding Vehicle that speeding  in these area along with Lot of Action also on Brook Street Need sideways repair also Lot of kids playing on Brook Street they Speeding down Brook Street something about these their is way to many Speeding Vehicles and way to many car accident in these area	Sidewalks
Albany Avenue Corner of Garden St Needs More Street Lights 
Also Traffic Cameras to be attached to the Traffic Light in this
Area there way to many Speeding Vehicles and way to many 
Vehicles NOT STOP FOR PEOPLE CROSSING THE STREET 
AND NOT STOP FOR RED LIGHT	Street Light Out
All alng Albany Ave is not well lit at night	Street Light Out
Upper half of Oakland Terrace has been repaved,Albany Ave to Greenfield St, and that is welcome action. Now the traffic has resumed speeding even faster. There are many chidren on the street and this is an issue of safety. We need speed humps or speed bumps to reduce the speeding	Speed Bump Request
Large pile of construction debris in front of 92 sterling Street journey	Trash/Litter
anybody know what they are building here?

@benberkowitz	Other
Since at least Friday, water has been rushing & bubbling up from the sidewalk in front of 273 Dwight Street.	Public Space, Streets and Drains
The lid / cover on the Recycling bin is missing. During rain or snow, the bin will accumulate water and Public Works may not empty it. Another Recycling bin would be greatly appreciated. Thank you	Trash & Recycling
	Stumps
This tree has been pruned to death, due to overhead utility wires.	Tree Trimming
Graffiti on utility box	Graffiti
The additional, stronger security light on this pole is out. In addition, the security lamp needs to be repositioned slightly -- towards the Dwight/Edgewood intersection where loitering takes place.
(unrelated to hurricane sandy)	Street Lamp
This pile of Rainbow Park post-Sandy branches and brush needs to be picked up, please.  (Thanks for the recent trash/leaves pick-up).	Parks Request
Deep pothole in the street near the area of 30 Garden Street.	Potholes
Dumpster from asbestos abatement, once covered by plastic, has damaged cover--again.  Garbage also in back yard.  Health hazard!	Private Property Issue
The view of traffic lights at the intersection of Dwight St. and Elm St. is blocked by low hanging tree limbs as you drive down Dwight.	Trimming - Priority 1
Tree trim request for 1187-1193 Chapel St. Trees hanging over the two properties need attention	Tree Trimming
	Graffiti
Says Burma	Graffiti
This trash bin has been here full to the brim for at least a month.
Please get the landlord to do something about it.	Trash & Recycling
Timing of traffic lights creates near gridlock daily between Dwight and howe on george and between mlk/frontage and chapel.	Traffic Signal / Pedestrian Signal
The street side tree in front of my house needs trimming.  There are several dead branches that need to be removed.	Trimming - Priority 1
Potholes in the road near the area of 65 Kensington st.	Potholes
Citizen called for assistance with shoveling. 

#snowcrew	Other
Headboard and frame on the left as soon as you turn onto the street.  Other discarded items on both sides of the street on this block	Illegal Dumping
If this Hydrant is cleared, could you please change the issue status to closed with a comment?
If it needs to be cleared, would you post a comment letting us know?

Bonus Points:
If you add a photo with your comment, this will help us quite a bit.
If the hydrant is not cleared we encourage you to clear it out if you are able, or ask a neighbor for help.	Other - city responsibility
If this Hydrant is cleared, could you please change the issue status to closed with a comment?
If it needs to be cleared, would you post a comment letting us know?

Bonus Points:
If you add a photo with your comment, this will help us quite a bit.
If the hydrant is not cleared we encourage you to clear it out if you are able, or ask a neighbor for help.	Other - city responsibility
	Tree Trimming
1F R/Streetlight 1hrs	Trimming - Priority 1
	Trimming - Priority 1
Tree branches growing into walkway path, limbs located at the bottom of the tree	Tree Trimming
	Stumps
	Tree Trimming
	Tree Trimming
There will be a temporary parking ban posted on Bristol St. in front of 114-126 Bristol St. to trim trees on 11/01/2019, from 7:00AM - 5:00PM . Permit #OB-19-299. Approximate end date is 11/01/2019	Neighborhood News
Resident requesting to have the interior of the catch basin cleaned out.	Public Space, Streets and Drains
This vehicle is constantly parked here with cones in the street surrounding it.  Not an official vehicle.   Can it block parking with cones?	Policing Issue
	Stumps
Removal. Tree is blocking sidewalk.	Tree Trimming
This sign is ripped apart and broken.	Signs
Resident reports that trash and recycling was not picked up at this location.	Trash & Recycling
Loose manhole cover, two weeks ago repaired, manhole cover is loose again	Public Space, Streets and Drains
Resident reports a loose storm drain cover in front of this location.	Public Space, Streets and Drains
Loose manhole cover, two weeks ago repaired, manhole cover is loose again	Public Space, Streets and Drains
	Tree Trimming
Resident reports numerous potholes on this stretch of street. Please locate and patch them as soon as possible.	Potholes
	Stumps
Appears the storm drain Support is ready to fail immediately. You should probably get a large traffic delineator/Cone to keep people from driving over it.	Public Space, Streets and Drains
	Sidewalks and Curb damage
	Tree Debris
	Trimming - Priority 1
	Stumps
If this Hydrant is cleared, could you please change the issue status to closed with a comment?
If it needs to be cleared, would you post a comment letting us know?

Bonus Points:
If you add a photo with your comment, this will help us quite a bit.
If the hydrant is not cleared we encourage you to clear it out if you are able, or ask a neighbor for help.	Other - city responsibility
I am writing on behalf of Tile America at 105 Hamilton Street.  We have an ongoing trash issue that we have been able to catch on camera and would like this to be rectified.  We cannot have this continue as it constantly is blowing trash all over our property. 

We have been noticing piles of trash being dumped at the end of Wallace Street.  The trash piles up, and then is blowing around.  We were able to catch the below on our security camera:

Sundays: after sundown, trash is dumped by a truck 
Mondays: trash sits there 
Tuesdays: the trash is picked up by a bulldozer and then dumped onto a large dumpster on a truck bed.  Trucks are either unmarked or we can't see it from the video camera.   


This is an on going issue and we are not sure if it is the city or now, but thought we would start here.

Thank you in advance for any help that you can provide!	Illegal Dumping
I am writing on behalf of Tile America at 105 Hamilton Street.  We have an ongoing trash issue that we have been able to catch on camera and would like this to be rectified.  We cannot have this continue as it constantly is blowing trash all over our property. 

We have been noticing piles of trash being dumped at the end of Wallace Street.  The trash piles up, and then is blowing around.  We were able to catch the below on our security camera:

Sundays: after sundown, trash is dumped by a truck 
Mondays: trash sits there 
Tuesdays: the trash is picked up by a bulldozer and then dumped onto a large dumpster on a truck bed.  Trucks are either unmarked or we can't see it from the video camera.   


This is an on going issue and we are not sure if it is the city or now, but thought we would start here.

Thank you in advance for any help that you can provide!	Illegal Dumping
I am writing on behalf of Tile America at 105 Hamilton Street.  We have an ongoing trash issue that we have been able to catch on camera and would like this to be rectified.  We cannot have this continue as it constantly is blowing trash all over our property. 

We have been noticing piles of trash being dumped at the end of Wallace Street.  The trash piles up, and then is blowing around.  We were able to catch the below on our security camera:

Sundays: after sundown, trash is dumped by a truck 
Mondays: trash sits there 
Tuesdays: the trash is picked up by a bulldozer and then dumped onto a large dumpster on a truck bed.  Trucks are either unmarked or we can't see it from the video camera.   


This is an on going issue and we are not sure if it is the city or now, but thought we would start here.

Thank you in advance for any help that you can provide!	Trash & Recycling
If this Hydrant is cleared, could you please change the issue status to closed with a comment?
If it needs to be cleared, would you post a comment letting us know?

Bonus Points:
If you add a photo with your comment, this will help us quite a bit.
If the hydrant is not cleared we encourage you to clear it out if you are able, or ask a neighbor for help.	Other - city responsibility
Illegaly trash dumped on Saint John Street right around the corner from Wallace Street.	Illegal Dumping
Trimming. Tree needs to be trimmed.	Tree Trimming
Trimming. Tree needs to be trimmed.	Tree Trimming
There will be an Emergency Order No Parking ban on Thursday, February 19th on both sides of 45 St. John Street due to replacing fire hydrants.	Signs
There will be Emergency Order No Parking signs posted on Thursday February 12th on both sides of 45 St. John Street, going 100 ft in both directions due to the replacement of fire hydrants.	Signs
Traffic light visibility is low. Coming from Glenbrook Rd, barely noticed red light against bright sun. Very dangerous.	Street Maintenance
Street has more than one pot hole. Dangerous coming out of walgreens. Just a little up the street.	Street Maintenance
There is a Man hole cover that is way too deep! Going North on Glenbrook RD, right after the traffic light. There at that corner with Glenbrook rd and Daskam Pl meet. There is the deepest man hole over in Stamford lol. Please fix it! I thought my car broke in half when I hit it. That’s how hard it felt. Please have it fixed	Street Maintenance
Please provide status, original request submitted on 07/08/2014.	Street Light Out
House is for sale.  Located on the Corner of Harvard and Linnmoore Streets.  Grass totally overgrown.  Target for a break-in and copper removal.  Appearance is bad besides being a breeding ground for fleas, ticks, etc.  Please have it cleaned up.  Realtor says it is in foreclosure.  I have checked Judicial Website and I see now case with owners name.  If Bank owned, there is a management company in Hartford or an attorney that can be reached.	EHD - Overgrown vegetation
My neighbors' trash was picked up but not mine.  This happens more than it needs to.  Is there a reason?  It is placed appropriately - with the snow, it was on the side of my driveway but easily seen.	DPW Residential Pick Up
Branches from a tree on 369 Freeman St. are encroaching on the property at 100 Cumberland St. The branches damaged the fence on April 3 and are now threatening to damage the house. Constituent is concerned about paying for the damage sustained.	Trees
Stop sign graffiti	Graffiti
Sidewalk need repair. Badly deteriorated.	Sidewalks
Dangerous potholes on Harvard St reported by constituent	Pothole
	Trees
car in city street for the last 3 weeks with Orange ticket and had not been towed away.. Bus route	City Properties - Clean City
Large branch fell from City tree - blocking sidewalk. Lots of large dead branches hanging over sidewalk.	Trees
Stop sign at the corner of this intersection no longer says stop. it is completely faded. Please check corner of linnmoore as well.	Street signs
Graffiti on stop sign	Graffiti
	Graffiti
	Street Light Out
Light pole is been out for a wile, concern for people walking at nigth and security of the neighbors.	Street Light Out
	Street Light Out
Overgrown vegetation. House appears empty. Houses have been broken into in this area where they are not occupied. A mess.	EHD - Overgrown vegetation
	Street signs
Hello, I've been a new resident in downtown Hartford since September 2016 and I feel there is very little flexibility or appreciation for residents in the area. It seems like there are more young people moving into the area and I think it's important for the City of Hartford to be accommodating and helpful. One thing I think is important is the issue of parking. It seems like the areas around the XL center are always blocked off or have no parking signs. The events seem to prevent residents from parking near the apartment buildings they live in. Another incident this weekend was when I parked next to the G Fox Building, the day before an event was going on. The valet service takes up the whole street and makes it uncomfortable to walk past. Because my car was parked on that specific street the valet service called the police, who came to my apartment, banging on my door, asking me to move the car, which I did immediately. I felt as a resident very inconvenienced and undervalued. I think the main point I want to talk about is the consideration of residents and our value we bring to the city because there are more of us moving in.	General Bus Request/Incident
2 tvs on city sidewalk	Trash/Litter
This problem was reported  over 3 months ago regarding the light being out.  Hopefully it will not take another 3 months to get it fixed.	Street Light Out
STREET LIGHTS ON ALBANY AVE CORNER OF MAIN ST NEAR SUBWAY THAT STREET HAS NOT ENOUGH STREET LIGHTS also on way down on Garden St
